,x1,x2,City,Quote,here
860,49.75864098,92.43701689,Shenzhen,All great deeds and all great thoughts have a ridiculous beginning. Great works are often born on a street corner or in a restaurant's revolving door.,
861,67.22212511,89.90406478,Mumbai,,
862,1.530134026,82.10823049,Mumbai,A smile abroad is often a scowl at home.,
863,77.0730793,1.899274695,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
864,50.67568389,20.32757972,Melbourne,But what is happiness except the simple harmony between a man and the life he leads?,
865,63.06590545,9.297701973,Mumbai,I do not believe in the God of theology who rewards good and punishes evil.,
866,92.46203308,54.33164439,Shenzhen,"A man's work is nothing but this slow trek to rediscover, through the detours of art, those two or three great and simple images in whose presence his heart first opened.",
867,26.17563053,83.21530747,Singapore,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
868,63.36214198,60.43827876,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
869,34.84414001,0.712101115,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
870,82.05232481,82.44964362,Singapore,Americans are so enamored of equality that they would rather be equal in slavery than unequal in freedom.,
871,56.99004908,73.70450308,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
872,13.00997508,31.11366124,Mumbai,But what is happiness except the simple harmony between a man and the life he leads?,
873,80.61537966,58.42448918,Mumbai,,
874,16.72652732,40.42676168,Mumbai,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
875,68.16645169,88.94405186,Singapore,Knowledge of what is does not open the door directly to what should be.,
876,34.00836741,38.11531989,Singapore,,
877,50.16589854,12.43142693,Singapore,,
878,94.83209287,52.21050447,Shenzhen,There will be no lasting peace either in the heart of individuals or in social customs until death is outlawed.,
879,24.65668032,37.83081495,Singapore,Freedom is nothing but a chance to be better.,
880,20.10189407,35.96611288,Shenzhen,,
881,4.048419534,88.86620328,Shenzhen,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
882,14.10413373,77.98076242,Mumbai,Information is not knowledge.,
883,90.49663942,88.09719407,Singapore,,
884,61.92613572,79.23274864,Shenzhen,,
885,13.16437458,55.22407982,Singapore,Information is not knowledge.,
886,33.8211613,30.62988811,Mumbai,Freedom is nothing but a chance to be better.,
887,96.93621006,44.96972249,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
888,90.0629227,74.10366661,Mumbai,"A man's work is nothing but this slow trek to rediscover, through the detours of art, those two or three great and simple images in whose presence his heart first opened.",
889,73.65567884,0.057260995,Shenzhen,,
890,88.98113931,4.622011352,Mumbai,,
891,8.499756828,84.60404675,Melbourne,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
892,8.460565028,38.06725685,Mumbai,All great deeds and all great thoughts have a ridiculous beginning. Great works are often born on a street corner or in a restaurant's revolving door.,
893,20.10210042,46.36488778,Mumbai,,
894,29.42438803,74.18534842,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
895,75.43200958,98.64529518,Melbourne,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
896,2.151316311,45.46203904,Singapore,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
897,75.01678697,66.74993162,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
898,79.99252481,0.417995057,Shenzhen,Freedom is nothing but a chance to be better.,
899,39.15993334,74.03886933,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
900,12.29704358,9.282373707,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
901,55.86948891,86.76653781,Shenzhen,Whoever undertakes to set himself up as a judge of Truth and Knowledge is shipwrecked by the laughter of the gods.,
902,95.2920927,3.832433815,Shenzhen,,
903,85.13590842,4.673259892,Mumbai,Happiness is nothing more than good health and a bad memory.,
904,91.9959248,35.46439856,Shenzhen,The great secret of success is to go through life as a man who never gets used up.,
905,58.66152856,9.523606254,Melbourne,But what is happiness except the simple harmony between a man and the life he leads?,
906,29.58410694,8.090050239,Shenzhen,,
907,36.51047379,40.03456722,Mumbai,"The evil that is in the world almost always comes of ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",
908,8.727963921,1.337774377,Shenzhen,,
909,22.64075067,91.9673786,Mumbai,,
910,22.61428162,15.58238368,Mumbai,Your successes and happiness are forgiven you only if you generously consent to share them.,
911,90.15010463,24.12651798,Shenzhen,,
912,59.32463638,75.95681564,Shenzhen,Knowledge is the most democratic source of power.,
913,71.45283066,8.804121288,Melbourne,,
914,16.90357679,16.46223094,Sydney,"The evil that is in the world almost always comes of ignorance, and good intentions may do as much harm as malevolence if they lack understanding.",
915,73.32439402,10.23664305,Mumbai,"I have actor friends, but they're not famous. I feel like if you're an actor or - famous, you have to overly prove that you're a normal, cool person.",
916,32.85559856,86.60826422,Shenzhen,,
917,62.19992368,45.66248339,Shenzhen,"Life has obliged him to remember so much useful knowledge that he has lost not only his history, but his whole original cargo of useless knowledge history, languages, literatures, the higher mathematics, or what you will - are all gone.",
918,75.97538331,95.91000332,Shenzhen,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
919,27.50427737,88.94091698,Shenzhen,Freedom is nothing but a chance to be better.,
920,58.47985288,5.156073207,Mumbai,There will be no lasting peace either in the heart of individuals or in social customs until death is outlawed.,
921,52.29895511,21.24877491,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
922,46.21760924,84.99752611,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
923,2.430230915,42.42706778,Mumbai,Freedom is nothing but a chance to be better.,
924,0.842711097,51.05761751,Shenzhen,Chess is not only knowledge and logic.,
925,2.484496846,68.86695698,Mumbai,,
926,35.06630287,17.53597443,Mumbai,It gives me great pleasure indeed to see the stubbornness of an incorrigible nonconformist warmly acclaimed.,
927,68.6688114,0.090897828,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
928,76.91064519,20.78287418,Shenzhen,,
929,60.28338193,63.90257443,Shenzhen,You will never be happy if you continue to search for what happiness consists of. You will never live if you are looking for the meaning of life.,
930,5.775428889,21.4520779,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
931,35.28263131,16.81756501,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
932,62.52977643,83.26441394,Mumbai,"Sane judgment abhors nothing so much as a picture perpetrated with no technical knowledge, although with plenty of care and diligence.",
933,88.0318945,68.45047746,Sydney,Freedom is nothing but a chance to be better.,
934,58.54311481,44.20689486,Mumbai,,
935,3.440543707,15.42396429,Shenzhen,An empty stomach is not a good political adviser.,
936,47.11482187,7.934680628,Mumbai,Freedom is nothing but a chance to be better.,
937,41.11403979,92.96674065,Shenzhen,,
938,98.34214489,70.77920982,Sydney,"But, in the name of the experimental method and out of our poor knowledge, are we really entitled to claim that everything happens by chance, to the exclusion of all other possibilities?",
939,94.08884714,94.09702064,Mumbai,,
940,60.21259571,22.30843389,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
941,47.64523758,58.53079206,Shenzhen,"They have decided to tour under the name of Ten Years After which I don't think is very cool. To be honest, they have had to do that as it's the only way they can get any work.",
942,75.87185754,96.56743165,Shenzhen,,
943,49.17926951,17.92925259,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
944,15.86368289,33.33123324,Shenzhen,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
945,94.92557175,6.5116429,Mumbai,,
946,41.27673842,62.66339927,Shenzhen,,
947,25.93800395,76.0123403,Singapore,"Perhaps the prevalence of pedantry may be largely accounted for by the common error of thinking that, because useful knowledge should be remembered, any kind of knowledge that is at all worth learning should be remembered too.",
948,41.88094612,55.54527345,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
949,0.552211795,87.97181149,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
950,6.666105171,11.48763942,Mumbai,"Without culture, and the relative freedom it implies, society, even when perfect, is but a jungle. This is why any authentic creation is a gift to the future.",
951,71.34614671,88.30554627,Mumbai,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
952,98.05421401,65.12808101,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
953,32.50902838,61.20547166,Shenzhen,,
954,12.01487426,29.95359753,Mumbai,Your successes and happiness are forgiven you only if you generously consent to share them.,
955,27.9360072,40.84292899,Melbourne,"To assert in any case that a man must be absolutely cut off from society because he is absolutely evil amounts to saying that society is absolutely good, and no-one in his right mind will believe this today.",
956,8.234339044,99.15448935,Shenzhen,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
957,55.27543772,81.71807299,Shenzhen,There comes a time when the mind takes a higher plane of knowledge but can never prove how it got there.,
958,9.192426759,70.17001801,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
959,55.45422519,76.10030668,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
960,41.28101252,6.393881352,Shenzhen,Happiness is nothing more than good health and a bad memory.,
961,53.48391919,89.74502105,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
962,59.54789473,46.45244956,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
963,35.59296937,84.14365787,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
964,63.77095401,29.16645268,Shenzhen,"The Internet is for haters. Everyone wants to knock somebody down, but it's cool.",
965,25.43898053,77.93410139,Mumbai,The true sign of intelligence is not knowledge but imagination.,
966,88.03592662,42.09695233,Mumbai,Don't believe your friends when they ask you to be honest with them. All they really want is to be maintained in the good opinion they have of themselves.,
967,81.77474018,67.04757658,Shenzhen,,
968,75.88069707,10.63353738,Shenzhen,"A table, a chair, a bowl of fruit and a violin what else does a man need to be happy?",
969,73.30649612,15.35542794,Singapore,,
970,55.03379793,30.54848451,Mumbai,"There is the good and the bad, the great and the low, the just and the unjust. I swear to you that all that will never change.",
971,41.19788741,58.77511248,Shenzhen,Your successes and happiness are forgiven you only if you generously consent to share them.,
972,34.9078408,12.98279124,Mumbai,Thought must be divided against itself before it can come to any knowledge of itself.,
973,30.771414,30.41701608,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
974,73.47897147,52.11911965,Mumbai,Men are never really willing to die except for the sake of freedom: therefore they do not believe in dying completely.,
975,24.03340808,93.83211541,Singapore,Freedom is nothing but a chance to be better.,
976,95.51511875,1.319347834,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
977,95.05315456,95.62257363,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
978,52.86373603,43.35221585,Mumbai,Freedom is nothing but a chance to be better.,
979,53.45346336,73.99817144,Mumbai,"Without freedom, no art art lives only on the restraints it imposes on itself, and dies of all others.",
980,72.6620829,19.56857049,Mumbai,"I intend to leave after my death a large fund for the promotion of the peace idea, but I am skeptical as to its results.",
981,2.605564916,71.99853475,Singapore,,
982,20.16448495,96.5315684,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
983,60.56625275,59.03647251,Mumbai,Freedom is nothing but a chance to be better.,
984,63.76364238,48.41734904,Shenzhen,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
985,54.14256658,89.24718024,Mumbai,,
986,64.83201489,1.471479516,Singapore,,
987,85.40346646,88.36992057,Shenzhen,The modern mind is in complete disarray. Knowledge has stretched itself to the point where neither the world nor our intelligence can find any foot-hold. It is a fact that we are suffering from nihilism.,
988,53.83982293,37.09608512,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
989,74.02132822,62.50913865,Singapore,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
990,65.49572134,96.20166572,Mumbai,I would rather excel others in the knowledge of what is excellent than in the extent of my powers and dominion.,
991,38.06079892,26.51498779,Shenzhen,It is the supreme art of the teacher to awaken joy in creative expression and knowledge.,
992,34.04943112,18.14585312,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
993,38.81168067,53.95213082,Mumbai,,
994,11.26127783,47.67998448,Mumbai,,
995,43.77643627,69.21083317,Shenzhen,,
996,30.63721962,11.86321804,Mumbai,"A free press can, of course, be good or bad, but, most certainly without freedom, the press will never be anything but bad.",
997,26.43814799,92.95532473,Mumbai,A smile abroad is often a scowl at home.,
